,tweet,sentiment,id,created_at,link
668157,"We're Hitting $2,000!!! LETS GO! #tesla $TSLA #TeslaStock",1,1295464897061490688,2020-08-17 22:57:54,https://twitter.com/itsmedurant/status/1295464897061490688
280287,"$TSLA holding global market share, with two Gigafactories on the wat for launch this year. Can’t wait for the list of new locations to be unveiled this year!",1,1353886405668139008,2021-01-26 03:04:07,https://twitter.com/Everman/status/1353886405668139008
1013656,Short burn of the century 💪 it is $tsla,1,1209154061892800514,2019-12-23 17:49:28,https://twitter.com/jefffocker/status/1209154061892800514
81372,"$TSLA winnings on #BTC so far🙌  $1023501429 (68.23 %) (Estimating an average buy price of $35000/BTC with 43,000 BTC holdings $BTCUSD) #Tesla #Bitcoin #crypto",1,1377719944201261060,2021-04-01 22:30:06,https://twitter.com/MBrae3/status/1377719944201261060
46216,$TSLA  $720 area need to hold or we will be testing $700 area.  Which I really prefer not to at this moment.,0,1382697886744449026,2021-04-15 16:10:40,https://twitter.com/TraderSnoopy/status/1382697886744449026
918888,"Looking for a 200%er to knock $TSLA out of the top 5 for the week, today!  #options #stocks #stockoptions #trading #daytrading #investing #finance #money #stockmarket #bullvsbear  ",1,1228230430555402247,2020-02-14 09:12:08,https://twitter.com/BarafuTrading/status/1228230430555402247
33671,"$tsla  pump lasted 2 hours.  With these kind of things, it gets to the point where a comment or tweet is a sell signal.  Almost there.",-1,1384526635622354947,2021-04-20 17:17:27,https://twitter.com/HappiestYogi/status/1384526635622354947
19018,Would you be able  talk about where to buy in  if $amzn splits Thursday. Like you did for $AAPL and $TSLA much appreciated,0,1386743688336973827,2021-04-26 20:07:14,https://twitter.com/Totao/status/1386743688336973827
889432,"First Look: Tesla China 🇨🇳 Home Delivery Service, directly from delivery center to customers home. “What’s the biggest delivery 📦 you have ever gotten?” #Tesla #TeslaChina #Model3 #China #特斯拉 #中国 $TSLA  ",1,1237781760621948928,2020-03-11 17:45:43,https://twitter.com/JayinShanghai/status/1237781760621948928
1250429,$TSLA honey badger don’t give a f*ck it goes up on a down day,0,1110934363724759048,2019-03-27 16:59:27,https://twitter.com/derekRnielsen/status/1110934363724759048
265500,Yup. I was only in it to get my friend and I a free stock. Sold that dumb $2stock and the mandatory $5 minimum deposit to buy $TSLA. In  do I believe.,1,1355037214959411203,2021-01-29 07:17:02,https://twitter.com/4wauc/status/1355037214959411203
267844,The volume in $TSLA today almost makes it seem like the earnings report did not happen yesterday 🤷‍♂️. Volume today is indicating to me that institutions are holding and so they should.,1,1354849523592523776,2021-01-28 18:51:12,https://twitter.com/Investor421/status/1354849523592523776
296024,$TSLA SWOT Analysis:  Strengths💪:  - Image/Popularity: $TSLA has a literal CULT  - Ability to reduce debts while increasing cash-flow  - Total cost of ownership: Petrol is far more expensive than electricity  - Gigafactories - ownership of its own batteries  👇Continued 👇,0,1351334908963254272,2021-01-19 02:05:23,https://twitter.com/gios_worldd/status/1351334908963254272
1213028,$ARKK $TSLA $TSLAQ all great long-term shorts.,-1,1121672629549588481,2019-04-26 09:09:29,https://twitter.com/RtGT_Guinness/status/1121672629549588481
1089593,via ArtkoCapital: The Tesla longs and the market are catching up to the fraudulent solar city deal from 2016 in 2019. Can’t wait to see what happens when they find out that funding wasn’t secured in a couple of years $tsla,-1,1176552230029275138,2019-09-24 19:41:25,https://twitter.com/FinTwitTSLA/status/1176552230029275138
312523,sold remaining $TSLA 813.70  good way to end the day - made up for a good portion of my $BIDU losses on this trade,-1,1348730885034545153,2021-01-11 21:37:55,https://twitter.com/BWcapital_/status/1348730885034545153
743202,"$TSLA  It is the #1 stock in the #1 group. It is like having Barry Bonds on your team. Do you want him in the lineup or sitting on the bench? You may not like Bonds (or Tesla)? But, we know the idea is to make money &amp; right now it is making plenty of $$ for those long...  ",1,1281916522194075648,2020-07-11 13:41:30,https://twitter.com/MartyChargin/status/1281916522194075648
1058436," That you would wholesale dismiss FOIA FBI documents that for instance let us know who the AUSA at DOJ running $tsla investigations is shows that you are not interested in research, just promotion.",-1,1190266329686847488,2019-11-01 14:56:21,https://twitter.com/orthereaboot/status/1190266329686847488
859556,The practice of chasing Price Targets up as stocks rise &amp; then moving them down as a stock falls isn’t analyst work. Your description throwing in the towel. Wouldn’t the statement “The stock is overvalued”. be better than “throwing in the towel” $tsla $tslaq,0,1250030759806631940,2020-04-14 13:58:52,https://twitter.com/Commuternyc/status/1250030759806631940
1222839,There is no filibustering this one. The show must go on! $TSLA $TSLAQ,1,1120391180951461888,2019-04-22 20:17:28,https://twitter.com/Marshmall0wpeep/status/1120391180951461888
1001776,"The STFU is for the hedge fund guys.  Instead of criticizing $tsla and  on a daily basis, how about they look at their own performance first.  It's like a F grade student making fun of a A+ student.",1,1213523319846105089,2020-01-04 19:11:20,https://twitter.com/vm_one1/status/1213523319846105089
492672,"  U not wrong except for that u only look at 1 aspect of their business (automotive). Solar, Energy storage are next big things. The plan was, model S&amp;X support automotive, once automotive profitable (already) will support Solar&amp;storage which will be profitable soon as well. $tsla",1,1320047480067809282,2020-10-24 19:00:19,https://twitter.com/BJalk79/status/1320047480067809282
207372,$TSLA 1 hour view from 11/17 Post-Market update. Showing a strong bounce higher as expected. Allowed longs to get into risk free position  #Elliottwave #Trading #Tesla,1,1362763086428520451,2021-02-19 14:56:53,https://twitter.com/ElliottForecast/status/1362763086428520451
569560,My wife hedged my $tsla just in case I get margin called again!,1,1307706656931840001,2020-09-20 17:42:17,https://twitter.com/dglennon20/status/1307706656931840001
968953,"$TSLA short int is $14.04bn ;25.16mm shs shorted;18.80% of float;0.30% borrow fee.Shs shorted down -1.18mm shs,-4.5%, over last 30 days as price rose +29.7% &amp; down -180k shs,-0.7%, last week. Shorts down -$3.80bn in January mark-to-market losses; -$222mm on today's +1.58% move  ",1,1222173508177997824,2020-01-28 16:04:05,https://twitter.com/ihors3/status/1222173508177997824
759587,"Went to checkout shorts, instead found Cybertruck tee, laughed  😂, bought bore $TSLA.  ",1,1279877313509732352,2020-07-05 22:38:25,https://twitter.com/meeDamian/status/1279877313509732352
357437,"I’ll probably never financially recover from this one, $TSLA damn you Tesla  ",-1,1344350900010299401,2020-12-30 19:33:26,https://twitter.com/TigerWolfCap/status/1344350900010299401
891783,Trade of the year! $TSLA,1,1237000787257184256,2020-03-09 14:02:24,https://twitter.com/ghost_scot/status/1237000787257184256
1023893,"Tesla's Musk says solar, energy storage will grow faster than electric cars, and there's some truth to it    Sat, 14 Dec 2019  $TSLA  #tesla",1,1205906780884283392,2019-12-14 18:45:55,https://twitter.com/GlobalNewsDepot/status/1205906780884283392
362937,$TSLA US Tech 100 (Nasdaq 100) testing green in Monday Asia - Pelosi 2K Monday Optimism??,1,1343335308780306434,2020-12-28 00:17:50,https://twitter.com/MKucala/status/1343335308780306434
1132035,Hurry up with that duct tape!  $tsla $tslaq,0,1151304490332643331,2019-07-17 03:35:55,https://twitter.com/BomsteinRick/status/1151304490332643331
127021,"#EV will surpass ICE on cost, performance, longevity, and manufacturing prowess before this decade is over  $TSLA",1,1371644181727219713,2021-03-16 03:07:11,https://twitter.com/sachinvats/status/1371644181727219713
705373,💪 Wall St Solver Power Rankings 💪 🥇 $TSLA ▪️ Tesla Inc 🥈 $AAPL ▪️ Apple Inc. 🥉 $AMZN ▪️   Inc. Rankings ➡️,0,1286660525766696960,2020-07-24 15:52:28,https://twitter.com/wallstsolver/status/1286660525766696960
836540,$TSLAQ $TSLA new board member live shot,0,1256254922896617473,2020-05-01 18:11:28,https://twitter.com/SpartanTrader96/status/1256254922896617473
411492,Who got filled at $636 😱 $TSLA,0,1336427774416990212,2020-12-08 22:49:45,https://twitter.com/DrewOden/status/1336427774416990212
1015739,$TSLA NEW ARTICLE : Tesla's topsy-turvy 2019   Get all the latest $TSLA related news here :,0,1208436229232050178,2019-12-21 18:17:03,https://twitter.com/StckPro/status/1208436229232050178
363836,"$TSLA - Last six months, 67 option alerts peaked above 100% after they were triggered by the algo   
   ",0,1343034077344124928,2020-12-27 04:20:51,https://twitter.com/sleekoptions/status/1343034077344124928
1127293,$TSLA Tesla Self Parking - Say Goodbye to Parallelophobia!   via,1,1154064648213168129,2019-07-24 18:23:48,https://twitter.com/raymond10mm/status/1154064648213168129
863886,Both $NIO AND $TSLA can exist together. I don't understand the hate from $TSLA.   #EV,1,1247955244459442178,2020-04-08 20:31:30,https://twitter.com/ar_d2012/status/1247955244459442178
719463,$TSLA should bid on the next Presidential limo contract. At least put your name in the hat.,1,1285561810893012992,2020-07-21 15:06:34,https://twitter.com/The_JHarrison/status/1285561810893012992
150610,"After  on CNBC, it would be nice if  could back up Cathie with a $TSLA share buyback announcement.",1,1369016571948064770,2021-03-08 21:06:00,https://twitter.com/OppayahTwitR/status/1369016571948064770
699942,Someone must have to buy $TSLA for S &amp; P inclusion,1,1288031805778657280,2020-07-28 10:41:27,https://twitter.com/28delayslater/status/1288031805778657280
842559,I just learned Elon's middle name is 'Reeve'   $TSLA,0,1255607833187414016,2020-04-29 23:20:10,https://twitter.com/realdarkromance/status/1255607833187414016
748097,"I love when Tesla #IncelsForElon, like   post examples of illegal kickbacks on  Dorsey's $TWTR.   It makes  's job so much easier criminally  investigating  &amp; .  #TheSociopathicBusinessModel #FraudFormula $TSLA  ",-1,1281465326727651329,2020-07-10 07:48:37,https://twitter.com/MelaynaLokosky/status/1281465326727651329
505251,"Ok folks, final update of the night from me:   • $TSLA up 1.37% in PM indication as of 2:35 AM EDT.  • US futures gains still holding strong right now   Have a great night everyone! We have a big week ahead of us! Goodnight 💤🌙 😴  ",0,1318079495371444224,2020-10-19 08:40:15,https://twitter.com/SawyerMerritt/status/1318079495371444224
381770,"$TSLA a very successful plan this shows what great skill and plaining looks like this shows our dec 17 entry where we sold runner today at 28.80 per option the dec 18 660 calls, $STUDY this video life changing info is here for those serious for success  ",1,1340100377400762368,2020-12-19 02:03:22,https://twitter.com/Sandro_power/status/1340100377400762368
313098,"Almost +5k for today, wiped away the mess from $mara last week. And yeah only 5k more to the 100k miles stone whooohooooo Thanks   Oh and $TSLA gain today is from  with his  alert yayyyy 🤑🤑🤑🤑  ",1,1348713058827456514,2021-01-11 20:27:05,https://twitter.com/MrBeanTheTrader/status/1348713058827456514
875106,I think this is expotentially more than what  had provided and these will not go into a garage.  $TSLA,0,1242914140806475776,2020-03-25 21:39:58,https://twitter.com/SteelNicho/status/1242914140806475776
103913,I know  rubbing his hands watching $BTC drop today $TSLA 🤣🤣🤣,-1,1374895323160674304,2021-03-25 02:26:04,https://twitter.com/stilljwalkin/status/1374895323160674304
1155508,"    ""just wait until 2 quarters from now when #Tesla's incredible growth will end"" has been my favorite $TSLAQ talking point for the past  /checks notes  11 years. $TSLA",1,1139380648198590464,2019-06-14 05:54:49,https://twitter.com/JonathanApgar/status/1139380648198590464
197514,My number say $tsla will sell 28 million car in 2030. That's a 50% growth annually.,1,1364024776579309569,2021-02-23 02:30:23,https://twitter.com/naruto9tail/status/1364024776579309569
901864," I forgot about Saturn, the ex wife even had one...  Imagine a world that ppl completely forget about $TSLA",0,1233034689117474822,2020-02-27 15:22:33,https://twitter.com/SteelNicho/status/1233034689117474822
195819,DIDNT you predict that Warren Buffet bought $TSLA. Get outta here,0,1364180263991971842,2021-02-23 12:48:14,https://twitter.com/Aluovo/status/1364180263991971842
271104," Given what’s been going on with $GME, not sure who to believe for financial advice anymore. What’s the point of a financial advisor if they don’t get me in on $TSLA call options going to the moon ?",1,1354598947818512384,2021-01-28 02:15:31,https://twitter.com/hilton3/status/1354598947818512384
1067040,Like magic for a 40% gain on $tsla puts,-1,1187362471058665473,2019-10-24 15:37:27,https://twitter.com/JeklTrader/status/1187362471058665473
1027829,"Elon Musk responds:  Dear Sen Markey,  It has come to my attention that I have not contributed to your re-election campaign. That will be rectified soon. A James Brickhouse will be contacting your office to make the necessary arrangements.  -Elon Musk  $TSLA $TSLAQ",0,1204141415996854272,2019-12-09 21:51:00,https://twitter.com/passthebeano/status/1204141415996854272
